eid source target dir capacity speed_mph cost_time
24410 5199 7505 1 950 20 0.831983671842
10261 5199 7507 1 950 20 0.268580877843
21508 5199 5902 1 950 20 5.13272384941
15380 5199 7534 1 950 20 0.0839212325977
7982 5200 1511 1 5400 40 0.146469168064
12500 5201 8230 1 950 20 0.0241027577405
12507 5201 4526 1 950 20 0.0450400458848
13934 5202 5198 1 950 20 0.0293770675321
9444 5202 2047 1 950 20 0.164086736309
26920 5203 7549 1 1900 30 0.852457411554
8020 5203 8174 1 5400 40 0.134864278287
12014 5204 4155 1 950 20 0.141648140503
8068 5205 9649 1 1900 30 1.92373342732
28264 5205 2739 1 1900 30 1.04285851429
23688 5206 6121 1 1900 30 0.402410926396
23684 5206 6166 1 1900 30 0.201467919197
16748 5206 1951 1 1900 30 0.157304148296
10401 5207 1970 1 950 20 0.5868654866
24496 5207 9906 1 950 20 0.61677508899
712 5208 6136 1 1900 30 0.0110991444937
23686 5208 6091 1 1900 30 0.674788750147
9063 5210 6602 1 5400 40 0.164824314691
20456 5211 1737 1 5400 40 0.0418804794524
2707 5211 9157 1 5400 40 0.184264465409
2705 5212 1737 1 5400 40 0.0435049057205
17448 5212 7794 1 5400 40 0.342448452105
11535 5213 828 1 8100 40 0.126430646859
10142 5214 5505 1 5400 40 0.962829694344
1853 5214 5510 1 5400 40 0.566956675104
27814 5215 5033 1 950 20 1.02556160493
16699 5215 92 1 950 20 0.144013068152
19092 5216 4729 1 5400 40 0.0444222899199
29100 5216 5155 1 5400 40 0.0286734035126
21366 5217 2354 1 950 20 8.10156072703
14287 5217 2350 1 950 20 0.258216547776
7816 5218 1050 1 1900 30 0.157892588621
23216 5218 1490 1 1900 30 0.175062345665
8709 5219 3367 1 1900 30 0.0192167986292
10605 5220 830 1 8100 40 0.0433822736725
2319 5223 3679 1 5400 40 0.0294747647996
17677 5224 8897 1 1900 30 0.0348656241046
17670 5224 5807 1 1900 30 0.78671729198
3309 5226 1906 1 950 20 0.0843178952503
15109 5226 347 1 5400 40 0.0189842407253
14575 5227 4409 1 1900 30 0.161416895369
28276 5227 10747 1 1900 30 0.0322932897408
7851 5228 6668 1 5400 40 0.021766932426
27492 5228 5229 1 5400 40 0.435686637466
16157 5229 5228 1 5400 40 0.435686637466
25242 5229 2783 1 5400 40 0.0172513134299
17787 5230 2792 1 1900 30 0.0482757191535
28420 5230 9320 1 1900 30 0.215679199825
25880 5231 5392 1 5400 40 1.35432132902
19172 5231 7687 1 5400 40 1.03960264598
24254 5232 3020 1 950 20 0.169275423528
9932 5232 6830 1 950 20 1.0761567702
2644 5233 5280 1 5400 40 0.0997787075668
20308 5233 4668 1 5400 40 0.573798468181
14073 5234 4966 1 950 20 0.80001597542
21502 5234 5239 1 950 20 0.0409856608686
17990 5235 8449 1 1900 20 0.280616546434
15354 5235 9046 1 1900 30 0.0380425362646
15421 5236 8158 1 6900 60 0.544147052266
8845 5238 10731 1 5400 40 0.00527362417718
4694 5239 5234 1 950 20 0.0409856608686
21504 5239 3946 1 950 20 2.22428477468
13829 5240 3956 1 950 20 0.656899492696
13891 5240 4468 1 950 20 1.76766787984
7799 5241 10235 1 1900 30 1.05810716708
24394 5241 3780 1 1900 30 1.51996789063
12548 5242 9694 1 1900 30 0.0086208879804
4112 5243 6104 1 1900 30 0.0919652032243
4550 5243 3992 1 1900 30 0.0582464116089
21432 5243 5245 1 1900 30 0.0267624817303
3131 5244 5269 1 1900 30 0.027810152466
18042 5244 5069 1 1900 30 0.447933706779
4111 5245 5248 1 1900 30 0.0249829543832
4552 5245 5243 1 1900 30 0.0267624817303
14183 5246 10258 1 950 20 1.3319403329
23280 5246 6859 1 950 20 6.74853625465
26412 5246 10886 1 950 20 2.1661475431
2837 5247 6011 1 1900 30 2.03384011311
20546 5247 5261 1 5400 40 0.0360185495964
2787 5247 3479 1 5400 40 0.547177911833
21192 5248 5245 1 1900 30 0.0249829543832
4163 5248 8565 1 8100 40 0.458393971075
11415 5249 5093 1 1900 30 0.190634181004
4115 5250 5248 1 1900 30 0.0415413815867
21252 5250 6104 1 1900 30 0.0409737665007
4206 5250 6098 1 1900 30 0.0779557099285
12464 5251 5252 1 950 20 0.0251667342456
12468 5251 6204 1 950 20 0.0422577613764
12466 5252 2436 1 950 20 0.0280361266232
18735 5253 825 1 8100 40 0.176625312444
10332 5253 979 1 6900 60 0.179104352915
7072 5254 5259 1 8100 40 0.0968492690182
21360 5255 9072 1 1900 30 0.228496021549
5531 5255 2350 1 1900 30 0.195946510497
20934 5256 10720 1 950 20 0.373908587983
3860 5256 9576 1 950 20 0.0952662975712
21062 5256 9207 1 950 20 0.243715468645
8849 5257 8610 1 5400 40 0.0160286798696
8847 5258 5268 1 5400 40 0.0108909201055
7035 5259 9845 1 8100 40 0.289549718854
3052 5260 5244 1 1900 30 0.0156411315354
3303 5261 5274 1 5400 40 0.0591959969797
2862 5261 5247 1 5400 40 0.0360185495964
3587 5262 5266 1 1900 30 0.0670820851372
20962 5262 6835 1 1900 30 0.0888277155021
4424 5263 10500 1 5400 40 0.197516832435
3076 5265 5344 1 5400 40 0.167950028515
2370 5265 4119 1 5400 40 1.28876075199
20948 5266 5616 1 1900 30 0.0281557973758
20892 5266 5262 1 1900 30 0.0670820851372
3681 5266 1310 1 1900 30 0.0191133556359
9298 5267 2982 1 5400 40 0.0306267146086
8848 5268 5257 1 5400 40 0.0215024088588
4754 5268 10789 1 1900 30 0.0478570611326
2953 5269 5297 1 1900 30 0.0183022535836
3132 5269 5274 1 1900 30 0.049533974395
20900 5270 6432 1 950 20 1.36753289549
5605 5270 10817 1 1900 30 0.275137265843
22038 5270 2820 1 1900 30 0.607644271804
9460 5271 1264 1 950 20 0.201999195126
15346 5271 2240 1 950 20 0.0644179376347
27042 5271 8796 1 950 20 0.0417466875879
24260 5272 5393 1 5400 40 0.916447985823
16329 5272 5275 1 5400 40 0.199791032922
3661 5273 9645 1 5400 40 0.0168670321632
21108 5273 5799 1 1900 30 0.0284418604907
3304 5274 5297 1 5400 40 0.0352196115336
27586 5275 5272 1 5400 40 0.199791032922
8903 5275 4837 1 5400 40 0.0101365066264
22128 5276 1017 1 5400 40 0.125120519572
5569 5276 5284 1 5400 40 0.00809646157694
22574 5278 2250 1 950 20 0.857664439931
2643 5280 5233 1 5400 40 0.044730606187
9764 5281 4697 1 5400 40 0.0221273372054
24174 5281 433 1 5400 40 0.00746124526806
12598 5281 6361 1 5400 40 0.0452970105832
16795 5283 5378 1 950 20 0.270888397462
27882 5283 1883 1 950 20 0.459508021169
27862 5283 1917 1 950 20 0.492273018876
16788 5283 1895 1 950 20 0.892447671217
22008 5284 5276 1 5400 40 0.00809646157694
13242 5284 6639 1 5400 40 0.237159460863
20864 5285 10776 1 5400 40 0.0112315328524
3555 5285 581 1 5400 40 0.00562859329641
24628 5286 3274 1 1900 30 0.0443306648898
10612 5286 5287 1 1900 30 0.0248849724223
4070 5287 473 1 1900 30 0.0582006543557
10610 5287 9362 1 1900 30 0.0125397018124
24626 5287 5286 1 1900 30 0.0248849724223
28438 5290 3523 1 1900 30 0.0497800800978
17904 5290 3685 1 1900 30 0.0553479339976
4994 5291 4408 1 950 20 4.55148289485
25318 5291 10328 1 950 20 1.72593706349
2881 5292 5293 1 5400 40 0.0277688276532
2882 5293 10173 1 5400 40 0.0333391648871
2888 5295 5292 1 1900 30 0.0279153074553
13918 5295 5293 1 1900 30 0.0377607168647
8778 5296 7113 1 6900 60 0.0417622107931
3305 5297 5312 1 5400 40 0.0263225841425
2954 5297 5308 1 1900 30 0.014269966569
3100 5297 5260 1 1900 30 0.0339307429698
6818 5300 2836 1 6900 60 0.462631485438
3099 5301 5297 1 1900 30 0.0111630975504
3272 5301 5261 1 5400 40 0.0867589268006
3939 5302 8656 1 1900 30 0.0163343401139
21122 5302 8299 1 1900 30 0.0417812307507
10863 5302 484 1 1900 30 0.21696300916
3685 5303 5616 1 1900 30 0.0490178455929
3847 5303 1764 1 1900 30 0.0374781659806
21050 5303 5917 1 1900 30 0.0814428315012
25942 5304 6905 1 1900 30 0.645187378603
8685 5304 8852 1 1900 30 3.24092290766
19079 5305 5606 1 8100 40 0.63586222538
19122 5305 4255 1 8100 40 0.558301144025
3402 5306 5391 1 950 20 0.0331944806813
20774 5306 5407 1 950 20 0.328633392305
14710 5307 3176 1 5400 40 0.250095051936
13359 5307 5355 1 5400 40 0.437133730215
3271 5308 5301 1 5400 40 0.0129249052694
25722 5309 4540 1 950 20 0.91226875958
5584 5310 1063 1 950 20 0.697374104745
10039 5310 5311 1 950 20 0.117582481695
25208 5311 6731 1 950 20 0.305070566104
24332 5311 5310 1 950 20 0.117582481695
3306 5312 5313 1 5400 40 0.0145280673991
3051 5312 5260 1 1900 30 0.0499540168063
20398 5313 5562 1 5400 40 0.70240240201
3270 5313 5308 1 5400 40 0.0274818799538
14671 5314 4712 1 1900 30 0.00793145222646
23074 5315 9720 1 1900 30 0.344507820988
7502 5315 5853 1 1900 30 0.0114460418077
28280 5316 3897 1 5400 40 0.0102976652299
10519 5316 5317 1 5400 40 0.159613951452
17564 5317 2608 1 5400 40 0.0110745940436
10520 5317 6134 1 5400 40 0.238368473136
13278 5318 4011 1 6900 60 0.0195754411153
13276 5320 5354 1 6900 60 0.0115010814837
4116 5321 3036 1 5400 40 0.0618829661387
19354 5321 5325 1 5400 40 0.332127043712
12238 5323 9040 1 6900 60 0.697950766488
17838 5323 7003 1 6900 60 0.453223277723
3660 5324 5273 1 5400 40 0.0303450386114
13648 5324 6013 1 1900 30 0.0605291562775
402 5325 5321 1 5400 40 0.332127043712
26116 5325 10334 1 5400 40 1.22274384869
7774 5326 6842 1 5400 40 0.0400244966651
23188 5326 8189 1 5400 40 0.032260168839
12158 5327 10749 1 1900 30 0.0284387171866
3366 5328 5346 1 5400 40 0.0427733203107
7429 5328 3484 1 1900 30 0.142555400223
2202 5329 8872 1 5400 40 0.220263553579
13919 5330 5331 1 5400 40 0.165617207899
17565 5330 8171 1 1900 30 0.0991174911732
13920 5331 3034 1 5400 40 0.0460603814548
17566 5331 5655 1 1900 30 0.0404247388326
455 5332 4218 1 8100 40 0.490645591563
15153 5332 9541 1 6900 60 0.184983240938
8571 5333 6176 1 1900 30 0.0186537183495
23650 5333 5708 1 1900 30 0.0388653814477
18867 5333 1615 1 950 20 0.311335459321
9722 5334 5337 1 6900 60 0.332481050802
11243 5335 8697 1 5400 40 0.352154294564
17575 5335 9340 1 1900 30 0.0230243512814
3276 5336 1506 1 1900 30 0.0565403505384
17703 5337 9212 1 6900 60 0.0402606327748
26882 5338 3033 1 1900 30 0.547099925596
2639 5339 5344 1 5400 40 0.034215200837
3044 5339 5265 1 5400 40 0.165869534302
20702 5340 1506 1 1900 30 0.0380147793788
28282 5340 8434 1 1900 30 0.096492258752
12064 5342 8178 1 950 20 1.13056323363
17022 5342 661 1 950 20 0.0524458427342
21058 5343 9576 1 950 20 0.285716832367
3856 5343 3697 1 950 20 0.0802005984342
3870 5343 9207 1 950 20 0.606317461246
2640 5344 5364 1 5400 40 0.0695757386999
18509 5345 4822 1 6900 60 0.30958019888
20754 5346 5328 1 5400 40 0.0427733203107
3364 5346 7590 1 5400 40 0.0530914880209
15277 5346 8871 1 1900 30 0.233720285147
13277 5348 5318 1 6900 60 0.0120878350728
22526 5349 4609 1 950 20 0.190610141031
6427 5349 4779 1 950 20 0.741842681055
6657 5349 6982 1 950 20 0.721135833071
24248 5349 8009 1 950 20 2.33207223068
3969 5351 6600 1 5400 40 0.264152207693
12405 5352 3456 1 950 20 0.200523667849
24602 5352 9093 1 950 20 5.94583740876
11318 5353 5351 1 5400 40 0.033411779439
13282 5354 10521 1 6900 60 2.02034763477
19021 5355 5307 1 5400 40 0.450642362181
24078 5355 3189 1 5400 40 3.00997366405
454 5356 8208 1 1900 30 0.194144514497
14960 5356 3649 1 5400 40 0.144102455529
26586 5357 8474 1 5400 40 0.594316708273
10473 5357 9899 1 5400 40 0.0625140074102
3876 5358 10196 1 5400 40 0.186418284222
3110 5359 3739 1 950 20 5.26073770155
2923 5359 9333 1 950 20 0.0415299056709
20542 5359 5366 1 950 20 0.0476943211742
25686 5360 5361 1 950 20 0.647373852377
6468 5360 9135 1 950 20 0.0575424663602
12860 5361 5360 1 950 20 0.647373852377
8296 5361 5790 1 950 20 0.0704977236516
25688 5361 9727 1 950 20 0.0923817970689
15035 5362 8512 1 1900 30 0.0337012740262
21090 5362 5594 1 1900 30 0.0150306702532
14574 5362 8226 1 5400 40 0.819537054456
13916 5363 7649 1 950 20 0.0845482596655
12864 5363 9727 1 950 20 0.65562801333
2641 5364 5369 1 5400 40 0.022895015204
2985 5364 5412 1 5400 40 0.0641791437787
2638 5365 5339 1 5400 40 0.0925192834545
18477 5366 10000 1 1900 30 0.106638571187
28782 5366 9333 1 1900 30 0.0219658384266
2854 5366 5359 1 950 20 0.0476943211742
6103 5367 5377 1 5400 40 0.0183720173199
22364 5367 3505 1 5400 40 0.894767486267
7176 5367 5375 1 1900 30 0.0650216484113
17860 5368 6248 1 950 20 0.0526183829665
24160 5368 9903 1 950 20 0.781635688372
2637 5369 5365 1 5400 40 0.0114499558731
27512 5370 2721 1 1900 30 0.706427124038
7341 5370 534 1 1900 30 0.285187339487
10143 5371 5505 1 5400 40 0.0499917751553
20094 5371 5380 1 5400 40 0.0390416235035
1894 5371 5398 1 5400 40 0.0390841565491
15994 5372 1520 1 5400 40 0.0290845700938
18652 5372 9907 1 5400 40 0.0444021062875
27374 5372 9254 1 5400 40 0.0396110285841
25798 5373 3416 1 1900 30 3.10546950282
27640 5373 8889 1 1900 30 0.939450708017
6528 5373 10870 1 950 20 2.21494349149
18766 5374 2120 1 6900 60 0.356695905221
7175 5375 5377 1 1900 30 0.0495276504259
25184 5376 1483 1 950 20 0.869951004627
22362 5377 5367 1 5400 40 0.0183720173199
6101 5377 9244 1 5400 40 1.94157983552
7174 5377 359 1 1900 30 0.0564566786951
27886 5378 5283 1 950 20 0.270888397462
20096 5380 5408 1 5400 40 0.0389700950586
1896 5380 5371 1 5400 40 0.0390416235035
10144 5380 5503 1 5400 40 0.0414806246261
28008 5381 10000 1 950 20 0.0431144735054
20726 5381 5732 1 1900 30 0.917324461871
17095 5381 9998 1 950 20 0.0650784632747
13874 5382 2118 1 5400 40 0.852238702678
20440 5384 5394 1 5400 40 0.0140477234214
2664 5384 5387 1 5400 40 0.035453513834
15962 5384 5501 1 5400 40 0.0290315473821
11735 5385 10805 1 1900 30 0.130224029257
15664 5385 6917 1 8100 40 0.0668481527061
21826 5386 2037 1 1900 30 0.99896633183
17350 5386 1837 1 1900 30 0.217666990478
20438 5387 5384 1 5400 40 0.035453513834
2662 5387 5395 1 5400 40 0.0139598987629
20120 5388 2336 1 1900 30 0.0707995912198
3286 5388 7835 1 5400 40 0.138098479521
20710 5388 5447 1 5400 40 0.0438907257968
3751 5389 173 1 950 20 1.75779698596
14326 5389 6479 1 950 20 1.16991235219
2889 5390 5387 1 5400 40 0.021866623657
20050 5390 5503 1 5400 40 0.370802136568
20772 5391 5306 1 950 20 0.0331944806813
3406 5391 5407 1 950 20 0.0113024786881
20570 5392 7590 1 5400 40 0.451679671074
13176 5392 5231 1 5400 40 1.35432132902
9914 5393 5272 1 5400 40 0.916447985823
24262 5393 5449 1 5400 40 3.92398194477
23790 5393 9431 1 950 20 1.65569315245
2666 5394 5384 1 5400 40 0.0140477234214
20442 5394 5400 1 5400 40 0.0423185491598
2660 5395 5400 1 5400 40 0.0070675722724
20436 5395 5387 1 5400 40 0.0139598987629
2863 5395 5390 1 5400 40 0.0206283048756
14624 5396 9795 1 5400 40 0.0462221521727
15862 5396 10661 1 5400 40 0.942189015256
1892 5398 5409 1 5400 40 0.0195759178998
20092 5398 5371 1 5400 40 0.0390841565491
10140 5398 5505 1 5400 40 0.0482400660097
23322 5399 8160 1 5400 40 0.138103231546
8026 5399 5450 1 5400 40 0.0307304579512
15672 5399 6363 1 8100 40 0.226829573712
2668 5400 5394 1 5400 40 0.0423185491598
20434 5400 5395 1 5400 40 0.0070675722724
3262 5401 8550 1 5400 40 0.0036264287031
12141 5402 5403 1 5400 40 0.0111424534571
12142 5403 5416 1 5400 40 0.0342710490302
4757 5403 10118 1 5400 40 0.126008299861
16031 5404 4672 1 1900 30 0.735802777921
4544 5404 8753 1 1900 30 0.348455165996
21428 5404 7210 1 1900 30 0.829640525002
27398 5404 5405 1 1900 30 0.86827275902
16033 5405 5404 1 1900 30 0.86827275902
18134 5405 5406 1 1900 30 0.0494044589785
18030 5406 8838 1 5400 40 0.00784436928904
3404 5407 5306 1 950 20 0.328633392305
3407 5407 6516 1 950 20 2.11355242634
20776 5407 5391 1 950 20 0.0113024786881
20098 5408 5409 1 5400 40 0.0196015843003
1898 5408 5380 1 5400 40 0.0389700950586
1900 5409 5408 1 5400 40 0.0196015843003
20090 5409 5398 1 5400 40 0.0195759178998
12140 5410 5402 1 5400 40 0.0227466428363
3552 5410 10795 1 5400 40 0.022593455728
18147 5412 5835 1 5400 40 0.698857154074
3085 5412 5365 1 5400 40 0.0655606957037
18747 5413 3970 1 6900 60 0.508827986839
9053 5414 5483 1 1900 30 0.0273115874294
7858 5415 250 1 5400 40 0.820454467264
25668 5415 10235 1 5400 40 0.544162489507
12143 5416 9700 1 5400 40 0.00575154807209
12139 5417 5410 1 5400 40 0.0172529512085
11835 5418 5419 1 6900 60 0.423808459771
7986 5418 7775 1 8100 40 0.834800028749
8772 5419 5420 1 6900 60 0.231379180964
8768 5420 1273 1 6900 60 0.119843703503
8057 5421 4736 1 5400 40 0.278445610095
6670 5421 9124 1 1900 30 1.56848237252
23338 5421 431 1 5400 40 0.129002567557
13819 5422 7710 1 5400 40 0.726982392118
13803 5423 6591 1 1900 30 0.154744119541
21190 5424 7834 1 5400 40 0.406764600781
5542 5424 2132 1 5400 40 1.6270719174
4351 5425 3289 1 1900 30 2.97196543652
8221 5425 5013 1 5400 40 0.260454967232
23410 5425 9673 1 5400 40 0.25263164438
25256 5426 886 1 1900 30 0.0732606449186
13993 5427 195 1 1900 30 0.00688003312401
4216 5428 9947 1 1900 20 0.0264419242532
4218 5428 9941 1 1900 20 0.07671440541
13786 5429 5451 1 5400 40 0.0415413152832
1421 5429 709 1 5400 40 0.0613232105639
26236 5429 5438 1 5400 40 0.016536718581
8583 5430 1656 1 5400 40 0.065831639564
12138 5430 5417 1 5400 40 0.0340435980756
9113 5431 10010 1 5400 40 0.0314964298515
15678 5432 8211 1 5400 40 0.0331017271244
27226 5432 8236 1 5400 40 1.09593441368
18367 5433 5434 1 950 20 1.36733637081
25992 5433 7427 1 5400 40 0.191449518764
13331 5433 9909 1 5400 40 0.00932975413414
1657 5434 5440 1 1900 30 0.240205742984
19934 5434 5435 1 1900 30 0.040291291881
1659 5435 5434 1 1900 30 0.040291291881
19936 5435 2829 1 1900 30 0.909526631129
18368 5435 9909 1 950 20 1.36294487711
19660 5436 5153 1 950 20 0.342099976178
849 5436 6218 1 950 20 0.0116502495666
14566 5437 10187 1 5400 40 0.399253263135
20390 5437 5749 1 5400 40 0.154370074852
5392 5437 5742 1 5400 40 0.153315701371
13788 5438 5429 1 5400 40 0.016536718581
26238 5438 2621 1 5400 40 0.041471735484
19932 5440 5434 1 1900 30 0.240205742984
18370 5440 9542 1 1900 30 0.0299455152249
5733 5441 481 1 5400 40 0.102598192422
27336 5441 7371 1 5400 40 0.0565105559729
3915 5442 9384 1 5400 40 0.0401834376618
4011 5442 8140 1 5400 40 0.0376337499001
15289 5443 5445 1 6900 60 0.150766494873
14409 5444 866 1 5400 40 0.520334508715
15290 5445 5446 1 6900 60 0.140053150755
15291 5446 5448 1 6900 60 0.228900007939
14034 5446 4924 1 8100 40 0.322412648238
10288 5447 2336 1 1900 30 0.0492921253148
3288 5447 5388 1 5400 40 0.0438907257968
20712 5447 7836 1 5400 40 0.105241641047
27260 5448 8642 1 5400 40 0.0100800909705
15765 5448 10171 1 5400 40 0.0289049008261
9916 5449 5393 1 5400 40 3.92398194477
24264 5449 6470 1 5400 40 1.2644749256
24294 5449 9894 1 5400 40 0.509621482583
8024 5450 8141 1 5400 40 0.0371840530303
23320 5450 5399 1 5400 40 0.0307304579512
26234 5451 5429 1 5400 40 0.0415413152832
13784 5451 5455 1 5400 40 0.0142677756916
10331 5452 5253 1 6900 60 0.32377107224
4333 5453 1114 1 950 20 0.0980601775548
3658 5454 6921 1 5400 40 0.00713234281722
6776 5454 7719 1 950 20 0.0869409206516
13782 5455 5472 1 5400 40 0.00437821772187
26232 5455 5451 1 5400 40 0.0142677756916
18670 5455 3895 1 1900 30 0.050489792881
17874 5456 9904 1 5400 40 0.140446524808
1889 5456 9355 1 5400 40 0.361612222215
4648 5457 5558 1 950 20 0.73730032644
25010 5458 8515 1 1900 30 0.0532655389412
11101 5458 10195 1 1900 30 0.0278997310289
23226 5459 9051 1 950 20 1.44297649154
1565 5460 1032 1 1900 30 0.432974003361
27142 5461 3793 1 5400 40 0.193731201279
6000 5461 9122 1 5400 40 0.241805130907
26182 5462 9849 1 950 20 0.307096466916
13717 5462 9444 1 950 20 0.296309385071
14589 5463 5713 1 5400 40 3.18509780356
18063 5463 4486 1 5400 40 0.0241925803939
21462 5464 5184 1 5400 40 0.0896160559915
14289 5464 2046 1 5400 40 0.360816962925
28732 5465 1187 1 5400 40 0.53090668181
9978 5465 10108 1 950 20 0.133582941576
18416 5465 9894 1 5400 40 0.825634962066
1881 5466 472 1 5400 40 2.27874219729
20082 5466 8240 1 5400 40 0.250635239455
15063 5466 3126 1 950 20 4.29749275962
7187 5467 6214 1 950 20 0.993824971404
26478 5467 5470 1 950 20 0.121211753778
8356 5468 10480 1 5400 40 2.83731458679
17967 5468 9235 1 1900 30 1.13767605018
19336 5468 9495 1 5400 40 0.534777406052
998 5469 9112 1 1900 30 0.240270149147
17672 5469 572 1 1900 30 1.67111394963
28332 5469 5807 1 1900 30 0.0152750389519
14282 5470 5467 1 950 20 0.121211753778
26480 5470 8879 1 950 20 7.02764791788
10490 5471 5473 1 5400 40 0.0254851844235
15594 5471 10883 1 5400 40 0.328799903285
13780 5472 5475 1 5400 40 0.00855094163149
26230 5472 5455 1 5400 40 0.00437821772187
10491 5473 10888 1 5400 40 0.0157901173173
24558 5473 10889 1 5400 40 0.0860447929536
10210 5474 6225 1 5400 40 0.272389509649
10215 5474 6092 1 1900 30 0.219356373128
26228 5475 5472 1 5400 40 0.00855094163149
13792 5475 2621 1 5400 40 0.00877990577481
4278 5476 136 1 5400 40 0.110195285366
21286 5476 4624 1 5400 40 0.294498419844
18805 5477 1934 1 950 20 0.110346283461
7633 5478 762 1 950 20 0.0414656871287
7643 5478 4245 1 950 20 0.0654806663865
17055 5479 3613 1 1900 30 0.0385479593125
26768 5480 64 1 950 20 0.313316307062
21872 5480 4393 1 1900 30 0.0930678902999
5251 5480 9260 1 1900 30 0.310442820551
11126 5481 10451 1 8100 40 0.584525388437
5306 5481 5540 1 6900 60 0.295522133382
1885 5482 8240 1 5400 40 0.465796332164
7460 5482 3201 1 1900 30 0.863774648459
