eid,source,target,EdgeBetweennessCentrality
32853,3391,3071,23508.
15419,3392,3384,788657.
15427,3392,3399,471427.
44323,3393,15939,256320.
22683,3393,3383,3.150262e6
3105,3394,13664,2.814218e6
32825,3395,2963,6674.
186,3395,3374,61560.
202,3395,3431,41169.
17800,3396,650,139176.
37933,3396,3404,200070.
15409,3397,3357,69510.
15421,3397,3399,820668.
18106,3398,9881,23117.
41935,3398,3402,2749.
18113,3398,1770,803005.
40443,3399,3392,804234.
28224,3399,3358,504620.
168,3400,3422,148.
31488,3400,17030,432776.
48633,3400,3407,449207.
29662,3401,9874,351356.
46847,3401,17187,363434.
41937,3402,8018,619096.
18108,3402,3398,15680.
43229,3403,8106,18600.
10001,3404,8979,207970.
10385,3404,3396,145922.
19146,3405,10571,71812.
42545,3405,3421,69529.
47411,3405,2318,9330.
12160,3406,16724,171681.
16166,3406,3578,225949.
38859,3406,11204,387474.
31490,3407,3400,450729.
48635,3407,7513,538420.
32811,3407,3422,72492.
41941,3408,3420,613539.
12256,3408,3398,783135.
18918,3409,3412,1.29983e6
14575,3409,13149,38884.
7719,3410,3144,691529.
21785,3410,3185,24330.
15403,3411,3351,1.138119e6
18952,3412,1876,1.375007e6
15405,3413,3346,1.470023e6
14330,3414,3467,173863.
18954,3415,3417,904309.
38111,3416,11601,680.
10734,3416,699,356720.
3306,3416,679,344755.
18955,3417,15616,75725.
9392,3417,13149,828310.
14612,3418,11434,3.501913e6
26586,3419,5360,2.386513e6
46251,3419,4920,9929.
18115,3420,3408,785613.
25465,3420,2483,630366.
42547,3421,6894,77572.
19148,3421,3405,61282.
29007,3421,2318,8833.
32813,3422,3400,140.
35751,3422,17291,54483.
166,3422,3407,71404.
39623,3423,3473,149592.
13643,3423,13316,86916.
45141,3424,18313,1.995159e6
5376,3424,5366,1.86979e6
15434,3425,1852,1.036779e6
15435,3425,3438,1.356531e6
14280,3426,7063,9.565133e6
12040,3427,3428,1.722863e6
11611,3428,4240,931705.
27927,3428,14907,790884.
9387,3429,17649,18163.
42557,3429,16092,221315.
19160,3429,14486,142169.
40941,3430,4676,416199.
32831,3431,3395,43378.
228,3431,3350,19749.
32857,3431,3463,18163.
7493,3432,7804,481747.
38365,3432,3436,451671.
24864,3433,12956,212838.
30812,3433,13166,722454.
28327,3434,3441,1.026271e6
12764,3435,8185,257367.
11216,3436,3432,428557.
10155,3436,10390,434173.
11240,3437,2727,1.1553559e7
10011,3438,3475,1.356257e6
9372,3439,3440,215029.
9373,3440,3452,1.567704e6
15469,3441,3425,1.025997e6
2474,3442,7860,905120.
9375,3443,3458,1.56606e6
24663,3444,13810,436865.
19005,3444,3468,119841.
42473,3444,10886,34792.
39087,3445,3501,396662.
5116,3445,13919,223381.
42477,3446,3448,21176.
24667,3446,14597,894873.
19009,3446,10886,301743.
32350,3447,5700,330376.
19011,3448,3446,300989.
42479,3448,4646,207043.
20647,3449,7411,202105.
37009,3449,5181,18927.
8650,3449,1222,232355.
31844,3450,3451,308131.
15470,3451,2344,73391.
31845,3451,3456,234466.
9374,3452,3443,1.494794e6
18142,3452,7127,72640.
41795,3453,10960,17954.
17820,3453,3462,127976.
6575,3454,3496,119244.
16103,3454,3364,247108.
36105,3454,3318,40910.
38819,3455,13057,159826.
12071,3455,3926,18009.
15455,3456,2344,882.
15449,3456,3465,172406.
31846,3456,3453,146042.
27178,3457,12487,17889.
9376,3458,4691,23085.
9353,3458,3478,1.542701e6
7723,3459,2905,9706.
6795,3459,10974,2.093812e6
13806,3460,15313,848894.
9378,3461,3439,215303.
18833,3461,3415,882799.
20271,3462,1450,91695.
15452,3462,12411,126497.
41791,3462,3453,96.
230,3463,3431,17889.
22040,3464,366,1.443978e6
15450,3465,12268,298303.
9184,3466,13538,219032.
9624,3466,15827,2.514093e6
28786,3467,15764,172348.
30223,3467,7511,1241.
42471,3468,3444,160540.
19003,3468,9829,101875.
17825,3469,10960,69244.
41789,3469,3505,23290.
32534,3470,13641,627262.
19816,3470,11027,2.643092e6
43137,3471,3126,342452.
20222,3471,3375,324243.
23499,3472,3528,53661.
43053,3472,2199,36324.
39625,3473,169,155852.
13645,3473,3423,93252.
40455,3474,2249,902812.
15461,3474,11046,635856.
31842,3475,2179,413599.
15459,3475,12597,942384.
14226,3476,8406,181307.
17309,3477,16003,2.04194e6
17147,3477,3479,1.927302e6
7951,3478,3536,1.119183e6
9354,3478,13155,423244.
17128,3479,3498,1.911517e6
41381,3479,3477,1.988768e6
17168,3480,16013,1.872168e6
41383,3480,4231,1.75486e6
37869,3481,3497,889704.
26642,3481,15433,460170.
20091,3482,2199,17889.
31849,3483,3494,1.026819e6
30064,3484,4208,0.
17155,3484,3873,699460.
41391,3484,11569,700749.
3020,3485,3637,3.302706e6
48731,3486,3953,18159.
41397,3486,6162,556677.
17161,3486,9158,557553.
32039,3487,3241,214998.
27345,3488,3625,446602.
46665,3488,3627,2.
34663,3488,5447,417174.
23367,3489,3674,289570.
3870,3489,3539,1.
34651,3489,15317,320796.
13616,3490,8378,54486.
16751,3490,12165,293222.
21990,3491,8587,18861.
43979,3491,16791,36249.
6541,3492,3391,16409.
214,3492,3374,71516.
36071,3492,3071,13178.
20857,3493,13040,87197.
43443,3493,13100,66452.
15468,3494,3434,1.026545e6
19810,3495,15340,3.521713e6
12362,3495,17631,674669.
218,3496,3376,5142.
6573,3496,3390,7918.
36103,3496,3454,188155.
16105,3496,14717,113024.
31346,3497,10992,34041.
10272,3497,3481,461700.
37871,3497,10747,882447.
17129,3498,15947,1.786231e6
17227,3498,9941,125012.
2996,3499,3522,1.2552815e7
3813,3500,2356,1.2297354e7
3009,3500,14533,254913.
35351,3501,3532,414.
12625,3501,3445,205610.
39089,3501,4621,379587.
35465,3502,7172,163.
35471,3502,771,54465.
5314,3502,13596,202045.
13960,3502,759,72620.
2997,3503,3499,1.493318e6
10265,3503,5524,1.157699e6
3901,3504,3674,833.
23513,3504,17638,851312.
44715,3504,3630,873329.
15477,3505,2349,6866.
17817,3505,3469,17037.
12500,3506,6632,255542.
41969,3506,7165,209157.
39643,3506,6591,30.
28297,3507,6040,972632.
27154,3507,14534,2.260139e6
40459,3508,11888,57469.
15479,3508,2110,62234.
24776,3509,9929,86239.
45373,3509,9925,68112.
49039,3510,10992,37.
32500,3510,10825,28539.
10539,3511,9889,16131.
10538,3511,3518,82723.
3000,3512,8022,1.0243445e7
2999,3513,3499,1.1059771e7
18090,3514,8892,373908.
20196,3514,5116,94562.
41925,3514,5823,124078.
17167,3515,3369,399985.
8838,3515,17974,388527.
3888,3516,4090,543990.
23491,3516,6447,607476.
32859,3517,4477,15091.
1411,3517,3365,46978.
33433,3517,2845,18163.
47687,3518,9889,477935.
29656,3518,3646,466213.
40023,3519,18371,513133.
14492,3519,4908,522704.
15265,3520,11185,285840.
4167,3520,9884,400091.
40375,3520,2457,193.
2998,3521,14547,1.205818e7
3812,3522,3500,1.2552541e7
18081,3523,15957,3.098114e6
18754,3524,4691,1.075565e6
15884,3526,15674,18163.
20341,3526,10855,35776.
40371,3527,11185,4512.
15271,3527,12114,20838.
18308,3528,14768,71544.
44703,3528,3472,54483.
22022,3529,9952,973.
21123,3529,7653,968673.
3899,3530,3684,17881.
23503,3530,2644,145247.
5656,3531,9001,17461.
4672,3531,12971,950492.
35639,3531,9011,2136.
12549,3532,5060,541877.
39053,3532,9972,195723.
5118,3532,3501,283.
22245,3533,28,36248.
44831,3533,3644,417339.
22993,3533,206,541713.
10708,3534,6586,1.168395e6
47325,3535,6970,72883.
23940,3535,2373,57885.
18703,3536,3552,1.519972e6
7704,3537,3144,179538.
11846,3538,5702,359730.
34649,3539,3489,1.
3868,3539,17638,94.
44649,3539,3735,17889.
13925,3540,6612,10391.
39733,3540,3542,101384.
3023,3541,11268,45690.
3013,3541,3543,1.2250842e7
13917,3542,3540,20261.
39735,3542,10733,12080.
39743,3542,3551,333924.
3014,3543,3593,1.2571636e7
15553,3543,11268,45109.
3024,3543,3585,265698.
36509,3544,9400,36604.
7669,3544,9241,62376.
36093,3544,10030,8781.
13860,3545,10562,4.025317e6
31106,3546,18378,3646.
14460,3546,11742,18163.
48387,3546,18359,32130.
4186,3547,2208,3.
34855,3547,345,17888.
29236,3548,10901,2.258865e6
23493,3549,3045,820960.
3006,3550,14533,1.1784939e7
42821,3551,16432,320479.
39745,3551,5938,15517.
13927,3551,3542,12599.
28975,3552,15021,7.127118e6
10712,3553,14658,484352.
18848,3554,7810,53156.
29577,3554,6759,53926.
20479,3555,11575,17889.
12709,3556,8408,87051.
19095,3557,17008,13769.
42519,3557,14937,4382.
25805,3558,2976,302417.
6899,3558,11822,325557.
13930,3559,3568,345268.
13932,3559,5938,1.
39749,3559,5947,38.
6515,3560,545,126084.
32302,3560,1227,109827.
15242,3561,12458,380282.
40361,3561,2946,282866.
31682,3562,4921,616640.
2292,3563,12820,7.46582e6
14725,3564,2576,6.850102e6
10421,3564,13506,1.013463e6
21762,3566,17558,380780.
16769,3567,433,147051.
38145,3567,12118,98058.
41207,3567,13135,82495.
40063,3568,3570,335895.
14596,3568,4148,43395.
29855,3569,10913,97995.
14598,3570,3568,31190.
40065,3570,4133,276268.
14590,3570,3583,68509.
1185,3571,15370,1.081562e6
31201,3571,14892,463990.
48471,3571,14890,598204.
36503,3572,2915,1.869494e6
4469,3572,5950,1.84572e6
33071,3573,18327,212469.
641,3573,1300,133912.
32404,3573,8951,108743.
11532,3574,6857,598001.
12613,3575,1201,72565.
29379,3575,3730,40709.
39083,3575,583,148100.
47005,3577,14224,3942.
26195,3577,3286,18849.
32837,3578,3621,41988.
40881,3578,3406,139871.
16164,3578,14717,186037.
45631,3579,2841,21159.
25202,3579,1389,53790.
20155,3580,16498,18335.
42563,3580,1483,542.
25868,3581,11200,7.0938e6
32216,3582,2936,49514.
46501,3582,2929,2995.
32198,3582,2940,313449.
44357,3583,3078,84252.
23706,3584,11738,525021.
23704,3584,6588,1.345971e6
22582,3585,3588,354853.
44361,3586,10472,81818.
34951,3586,16125,59895.
22756,3586,3078,72075.
12655,3587,17640,2.099277e6
10970,3587,8166,1.658636e6
3025,3588,3593,96915.
22583,3588,14495,257664.
13365,3589,2842,137431.
39435,3589,3595,1.31007e6
12268,3590,14756,351337.
7725,3590,3117,1.987096e6
13359,3591,3595,1258.
39439,3591,3597,1.313426e6
35301,3592,2149,209892.
5033,3592,3710,246245.
3015,3593,3611,1.2668277e7
3026,3594,3585,89429.
41179,3594,2419,54483.
13357,3595,3589,17705.
1670,3595,678,1.293343e6
39437,3595,3591,6.
28301,3596,4570,63478.
28289,3596,5054,108587.
39441,3597,2842,1.384748e6
33945,3597,11031,48875.
13361,3597,3591,18865.
31397,3598,6395,2.250593e6
31392,3598,17214,4.811698e6
28151,3599,9274,97506.
26894,3599,9396,95926.
47065,3599,16661,212877.
11514,3600,3610,337240.
25399,3600,2483,568.
45731,3600,3605,653574.
11815,3601,12119,3.342158e6
7722,3602,3459,2.103792e6
10028,3603,3703,1.622299e6
16294,3604,10277,1.519252e6
25401,3605,3600,101.
45733,3605,12321,11988.
44027,3605,13422,1.044342e6
15342,3606,10133,254261.
22585,3607,1886,465778.
40859,3608,3656,28225.
210,3608,3621,16490.
647,3609,15240,5763.
33077,3609,1305,202136.
38527,3610,3612,319113.
11515,3610,3605,332658.
3016,3611,3624,3.221642e6
3035,3611,14941,9.446361e6
11509,3612,3610,314805.
45091,3612,3655,300984.
10049,3613,3699,112977.
37775,3613,7020,60624.
4277,3614,586,1.077071e6
29815,3615,3761,356521.
47781,3615,3623,331093.
47451,3616,836,39508.
29097,3616,14094,21688.
11921,3617,17730,462888.
25489,3617,13971,427249.
23687,3618,16530,125171.
48651,3618,2950,90785.
44783,3618,823,18163.
3986,3619,3632,776243.
34713,3619,6009,762424.
17909,3620,13464,21513.
6787,3620,3162,9126.
16763,3620,12895,42907.
32839,3621,3608,26090.
208,3621,3578,26455.
32815,3621,3318,18034.
27173,3622,15203,18163.
42523,3622,3654,35776.
47783,3623,9693,322916.
29817,3623,3615,236458.
3017,3624,3808,3.366708e6
46663,3625,3488,435290.
27343,3625,3723,2.
3911,3625,5454,464438.
30723,3626,6905,203388.
30730,3626,6913,86890.
30736,3626,7471,89488.
27347,3627,3488,2.
46659,3627,3723,17888.
23394,3627,5447,46.
24464,3628,6860,92555.
11647,3628,3087,137577.
28960,3629,9608,1.118392e6
28961,3629,9618,775368.
23515,3630,3504,868562.
44717,3630,15317,926744.
3886,3630,3735,36209.
26981,3631,15960,40686.
32379,3631,756,70548.
48985,3631,9959,17783.
34715,3632,3619,774456.
17761,3632,3806,787999.
36075,3633,3309,26455.
6545,3633,3071,28692.
46029,3634,2401,259246.
26336,3634,14142,273415.
10066,3635,3741,111200.
10022,3635,3751,161726.
5874,3636,15248,180418.
35759,3636,15247,329520.
3040,3637,9984,3.302432e6
14718,3638,2508,3.090831e6
11494,3639,5819,4246.
45853,3639,15771,57511.
44569,3640,1233,381159.
45679,3640,3644,488237.
25299,3640,30,2.
21852,3641,3636,18755.
21855,3641,15247,67492.
4294,3642,16971,3.5301e6
21856,3643,17524,273460.
29069,3643,17509,268561.
25301,3644,3640,399252.
45681,3644,28,2.
23749,3644,3533,523902.
23502,3645,3530,163071.
15591,3645,3684,652009.
885,3646,9645,498227.
47685,3646,3518,493403.
12052,3647,10987,1.437379e6
22877,3647,17727,2.063986e6
3036,3648,2743,3.276951e6
36841,3649,3667,35776.
36027,3649,12966,18163.
25794,3650,17697,199211.
15930,3651,5642,426160.
610,3652,11584,57444.
33049,3652,15242,18163.
22959,3652,13442,528601.
47751,3653,6225,62266.
35339,3653,8045,26056.
5082,3653,4438,60977.
19094,3654,3622,36324.
39771,3654,759,71548.
24189,3655,3612,296950.
2818,3655,14166,282853.
16138,3656,3608,18899.
36109,3656,4477,10282.
6579,3656,3318,25957.
15647,3657,3782,159387.
18138,3659,3160,1.239125e6
18156,3659,3677,1.077054e6
15599,3660,3681,1.55042e6
41951,3660,14735,1.383674e6
11534,3661,17525,139.
14582,3661,6901,297564.
25113,3662,16290,57312.
45563,3662,6622,53281.
8788,3663,8724,2838.
8944,3663,7381,72568.
41955,3664,5094,1.416762e6
11540,3664,14735,1.584056e6
615,3665,6899,334206.
19464,3666,9415,2.225053e6
8267,3667,3649,36324.
43869,3667,15819,79920.
36029,3667,15998,23138.
20859,3668,10097,9.087679e6
19842,3669,3379,179854.
9430,3669,16484,316.
10069,3670,3683,47984.
10039,3670,10540,234854.
38557,3671,3673,1.510752e6
11564,3671,3228,584.
5438,3672,6825,853.
19652,3672,1678,205478.
18155,3673,3659,1.256176e6
38559,3673,3677,255293.
11566,3673,3671,668.
34669,3674,3504,818.
44655,3674,3489,303042.
23365,3674,466,272180.
25784,3675,2898,368725.
25765,3675,3691,2610.
25753,3676,17697,554515.
41619,3676,13594,1.041187e6
11568,3677,3673,1659.
15598,3677,3660,1.367131e6
38561,3677,3681,32370.
30389,3678,1453,545658.
10037,3679,9995,17622.
10048,3679,3613,113084.
10065,3680,3635,273200.
38563,3681,3682,1.547931e6
11570,3681,3677,69087.
11572,3682,3681,34502.
38565,3682,3228,1.273377e6
18157,3682,14799,257561.
10064,3683,3680,47710.
34667,3684,3530,331.
15592,3684,3725,598354.
24137,3684,3549,214436.
10024,3685,3704,194162.
25319,3685,16428,1.381657e6
17907,3686,1034,52816.
23660,3686,11884,3.080512e6
10042,3687,3615,104541.
10063,3687,3699,1.
10046,3687,3623,7888.
24003,3688,15129,8.922177e6
6597,3688,15108,103817.
44979,3688,10377,6.399336e6
37729,3689,3795,1.035301e6
26882,3689,1742,999512.
10068,3690,3670,253138.
12507,3690,3702,31237.
25766,3691,7946,412090.
20165,3692,16022,81423.
16945,3692,14343,225986.
17100,3693,18030,54485.
10026,3693,3695,1.603091e6
6239,3694,13644,2.848144e6
4487,3694,14358,61592.
10027,3695,3603,25609.
10045,3695,3947,1.594819e6
10755,3696,12991,2.717845e6
28813,3697,14233,190030.
16306,3698,10342,1.342467e6
23964,3698,10294,303479.
37787,3699,3687,112704.
44933,3700,17890,347934.
44929,3700,9579,389135.
23916,3700,16124,36204.
1667,3701,4010,197038.
33535,3701,4015,209696.
37779,3702,4294,16245.
25295,3702,3670,29974.
12619,3703,200,151892.
10029,3703,3727,1.470133e6
10025,3704,3693,1.65785e6
17234,3705,3786,151522.
26574,3706,1616,0.
46243,3706,1696,17082.
16419,3706,1722,12833.
22633,3707,15876,1.74595e6
45431,3708,4437,18163.
35583,3708,3254,1.708489e6
5584,3708,15711,1.66749e6
25895,3709,8561,110110.
47551,3709,18382,10641.
29340,3709,18383,17841.
5026,3710,3752,383.
35295,3710,3592,227944.
35291,3710,4198,263640.
25540,3711,2306,19764.
15245,3711,198,602174.
28284,3712,13724,102461.
47121,3712,6958,85596.
20688,3713,3739,903082.
22078,3713,14044,228830.
24105,3715,7713,79016.
45029,3715,8097,25011.
42267,3716,4609,36324.
33023,3716,4085,18187.
18605,3716,6767,71550.
10503,3717,11555,116913.
15079,3718,8410,115902.
40209,3718,17772,80728.
18329,3719,4394,4.088657e6
25797,3720,1681,1.292992e6
12643,3721,4758,408.
12682,3721,14639,65442.
39301,3722,1760,1.600262e6
15993,3722,11573,0.
13085,3722,2030,1.484888e6
46661,3723,3625,2.
27341,3723,3627,18160.
34681,3723,5454,35726.
32598,3724,15975,97702.
15593,3725,3516,598080.
31628,3726,14633,5549.
48693,3726,14611,36968.
30707,3726,8411,303797.
10023,3727,3685,1.576093e6
6465,3728,12513,198646.
19458,3729,14273,8.
42739,3729,12946,18163.
19453,3729,6259,35768.
14858,3730,8542,16592.
29381,3730,3734,10262.
47567,3730,3575,54053.
28646,3731,4392,1.220613e7
17235,3731,3749,367456.
10084,3732,15994,251807.
29835,3733,12154,61780.
34445,3733,5158,444916.
3431,3733,15047,370360.
47569,3734,3730,18339.
14937,3734,61,1926.
44651,3735,466,50.
23361,3735,3539,18161.
34655,3735,3630,35666.
30870,3736,10066,18259.
15945,3736,5652,9975.
48251,3736,14698,14214.
8633,3737,16094,3.332294e6
17233,3738,3705,151796.
15495,3738,298,52451.
20689,3739,14514,972329.
20720,3740,8363,305.
24705,3740,2119,328835.
10067,3741,3690,284649.
27012,3742,9914,705108.
27153,3743,3507,2.337888e6
27152,3743,3742,705382.
15696,3744,3657,159661.
1315,3744,7598,1.2620491e7
17240,3745,3769,410985.
12285,3746,7914,1.242832e6
28816,3746,10035,992539.
45503,3746,10586,125414.
1638,3747,3811,89215.
33561,3747,4461,180687.
10508,3748,17872,594626.
17241,3749,3778,363824.
17236,3749,3719,3358.
5254,3750,1560,6619.
40165,3750,4479,429949.
10054,3751,3741,173723.
34243,3751,4711,151231.
35327,3752,4178,101312.
5024,3752,4219,122324.
35289,3752,3710,410.
13876,3753,1641,5.18194e6
13862,3754,3753,5.182214e6
2321,3755,12847,7.748602e6
18500,3756,11362,53333.
33107,3756,14005,35870.
3889,3757,3684,143101.
23505,3757,3725,0.
18043,3758,10165,129986.
22865,3759,10916,3.331472e6
13218,3760,3814,2.382127e6
13574,3761,1051,372845.
47779,3761,3615,346889.
35667,3762,3763,463718.
21612,3762,14294,468019.
5720,3763,3762,465417.
32602,3763,16763,1.151962e6
33379,3763,7420,364133.
43801,3763,3874,99003.
20591,3764,17576,25213.
43241,3764,9986,207438.
30698,3764,8227,1.180803e6
39597,3765,9747,370198.
33835,3765,3854,320873.
2240,3765,18071,2475.
20257,3767,8386,1.149164e6
37615,3767,8379,19056.
22573,3768,10268,1.732428e6
3461,3768,2951,270404.
17239,3769,7598,410711.
19998,3770,18130,177824.
48573,3770,18118,165990.
7352,3771,10297,370394.
1611,3771,3948,356122.
31822,3772,15756,637796.
20263,3774,3803,314092.
19119,3775,17484,189384.
9055,3775,6774,101807.
10238,3776,11561,183601.
40505,3776,3293,9170.
17229,3778,18401,522663.
35335,3779,4485,23796.
48259,3779,4211,124515.
5078,3779,4333,39740.
30880,3779,2135,97841.
7698,3780,15481,1.653272e6
36519,3780,6500,1.711402e6
10710,3781,13528,629687.
36295,3781,6308,620988.
17228,3782,3778,159113.
42587,3783,5137,10799.
19121,3783,6951,181437.
3850,3784,13060,310974.
20562,3784,13607,298379.
14828,3785,11786,23471.
40169,3785,17747,1595.
2947,3785,4493,6523.
4753,3786,191,464153.
3060,3787,7847,89564.
24503,3788,1963,714137.
10499,3790,17781,785137.
