eid,source,target,EdgeBetweennessCentrality
12028,708,710,51609.
13799,709,989,295244.
10747,709,5438,296989.
13299,710,3587,154749.
15645,711,5850,556453.
29130,712,704,1.944716e6
25620,712,4042,1.941867e6
9340,713,8608,97382.
9358,713,8603,225173.
8164,714,7192,93748.
2745,715,3792,626360.
12202,715,734,66293.
11155,716,701,1990.
795,716,8806,284430.
15247,717,9428,40305.
29046,717,7790,41423.
21750,718,789,90736.
19104,718,831,180706.
12109,719,156,444504.
5442,720,1761,38858.
17468,720,2532,472169.
2384,721,726,277721.
8470,721,702,94307.
13171,722,877,205729.
25340,723,2436,123768.
8146,723,5757,115357.
12228,724,2146,83776.
23696,725,4338,31485.
9145,725,6334,80928.
8812,725,9687,14436.
2385,726,721,103351.
26428,726,4801,286612.
9555,727,734,536563.
16303,727,4302,1.207292e6
27894,728,84,129368.
9391,728,703,100832.
10409,729,4801,121479.
28354,729,4817,304413.
12359,730,2665,2.712433e6
9511,732,3789,127624.
13098,732,4734,587106.
14390,733,3161,6625.
26542,733,10190,9274.
9556,734,6891,602684.
14093,735,2468,61347.
22742,735,6182,515003.
16326,736,4528,692997.
16327,737,6888,7.201495e6
831,738,4827,2936.
19618,738,10869,43102.
529,738,10814,234378.
1109,740,4817,149205.
25230,740,4386,331472.
19488,741,9720,123506.
12474,741,2872,89922.
25344,742,5593,218187.
12467,742,5251,83362.
12052,742,2436,134758.
17477,744,4818,9287.
16860,744,7270,11522.
3230,745,3409,1.600779e6
20682,745,4349,846945.
23724,749,752,12950.
8892,749,4615,20339.
17626,750,10212,3.424784e6
17539,750,959,5.421259e6
26546,751,3161,54664.
26550,751,692,84956.
14386,751,10190,19470.
1482,752,3378,136266.
8894,752,749,13431.
19864,752,1126,167292.
16306,753,6045,266179.
9502,754,3096,206503.
18764,754,4386,82955.
606,755,10489,1.356035e6
11154,756,716,286592.
16948,757,10584,33640.
310,757,910,48889.
11694,758,6384,38222.
25158,758,373,47371.
16294,759,10849,17812.
16291,759,4795,191302.
20606,760,9266,140918.
16909,760,764,272301.
23546,761,4976,101391.
10284,761,8212,113516.
2307,762,7835,88302.
23108,762,4245,1175.
20610,763,10604,10325.
17489,764,767,272556.
2170,765,4976,93499.
20220,765,6822,81071.
17493,766,889,131280.
17490,767,776,118950.
16972,767,374,153434.
5578,768,853,140467.
11157,768,783,146765.
2227,769,3682,517.
20260,769,1418,15029.
6692,770,4624,535320.
4711,770,7740,70229.
24122,770,9165,153445.
16981,771,373,58461.
17492,771,766,73887.
8477,772,6822,75641.
4371,772,8271,66888.
7108,773,8600,12530.
7136,773,792,1.038147e6
7927,774,5593,235859.
17121,774,5612,46653.
23278,774,10785,283498.
605,775,755,747000.
15986,775,4548,555155.
17491,776,771,132520.
6789,777,4688,32450.
8445,777,837,3491.
12559,778,395,1.035657e6
5690,779,4132,1.036345e6
23616,780,2064,150184.
3488,780,1311,44868.
5693,782,392,247257.
11151,783,805,146593.
12577,784,5023,1.037803e6
5697,785,390,1.037115e6
21102,786,6258,56917.
4675,786,4714,582133.
8323,786,10845,324588.
13822,787,785,1.037287e6
2363,788,10292,902831.
5043,789,718,170569.
21720,789,7335,80430.
26432,790,10432,146214.
14226,790,2678,6239.
436,791,10916,67729.
12582,792,784,1.037975e6
12583,793,8600,1.035313e6
28240,794,560,93342.
17499,794,868,11531.
24066,794,3751,86202.
24820,795,9434,339784.
10746,795,29,430261.
6296,796,1137,169616.
6951,796,6660,9.407827e6
16895,797,799,616379.
26036,798,5956,10325.
17014,799,800,400356.
16896,799,812,215851.
17263,800,812,270050.
9077,800,10574,390499.
22236,801,802,118074.
16745,801,3179,127931.
5935,802,801,117799.
22222,802,6395,107774.
12682,803,9951,78203.
28062,803,2422,869.
17189,803,7359,3780.
9621,804,1976,126016.
13367,804,7290,120126.
11152,805,814,285136.
8692,806,5774,272043.
15178,807,7680,396334.
5356,807,9785,131463.
21924,807,4325,299763.
6119,808,1985,1.009546e6
6164,808,1988,496111.
10040,809,665,977495.
16893,810,2876,511528.
5646,811,816,34862.
4650,811,5566,16849.
21486,811,5558,20990.
5292,812,7974,32397.
16897,812,815,453332.
16899,813,810,511700.
17001,813,122,30569.
11153,814,756,209648.
8248,814,887,75316.
16898,815,813,542441.
22054,816,811,36384.
15953,816,1047,41823.
15671,817,4147,146725.
19442,817,3188,115324.
22282,818,9122,177186.
21842,818,9764,255813.
15655,819,824,104738.
11534,820,5213,254680.
11539,820,983,40922.
28236,821,868,25711.
18184,821,916,354363.
28598,821,1495,310882.
18637,822,8674,57591.
3791,822,843,1.374472e6
15656,824,544,94070.
15657,824,4039,10496.
14416,825,979,30968.
10376,825,7006,10496.
12335,827,4607,579709.
1017,828,829,1.530478e6
1024,829,833,1.530306e6
10606,830,10035,101702.
19102,831,9794,190961.
29116,831,718,101045.
2265,832,10295,840407.
11572,833,1053,86484.
1025,833,839,1.44365e6
15653,834,542,116032.
11521,835,6490,5782.
11503,835,6491,14125.
172,835,6694,9910.
3923,836,856,10319.
6241,836,10739,40430.
23538,837,777,30384.
2017,837,9467,3677.
25998,838,2898,94392.
13338,838,1654,113390.
1026,839,840,1.970695e6
11538,840,879,2.749103e6
24166,841,4704,764250.
9756,841,4694,18148.
15378,842,9579,5.205252e6
3789,843,3314,1.3743e6
12122,844,6507,754014.
9033,844,5414,527732.
17822,845,834,30973.
27272,845,9156,10496.
6582,846,3552,137412.
22634,846,9422,170885.
4688,847,10548,364844.
4003,848,9394,20819.
17777,848,8454,10497.
18900,849,10816,482.
7105,849,1980,210606.
14450,850,1580,10325.
12121,851,844,1.281918e6
18780,852,1302,1.023373e6
797,853,805,138715.
5461,853,487,130006.
25410,854,10197,22.
12250,854,8710,10497.
12195,854,2055,20626.
16988,855,7172,1.783299e6
1002,855,974,34026.
3921,856,6258,15996.
336,856,7131,230587.
21106,856,836,50921.
14393,857,847,343065.
23028,858,5880,68369.
24652,858,5107,61220.
9881,859,10593,534668.
9208,860,5781,72356.
13966,860,4414,231566.
14394,861,857,343237.
14099,862,9509,3.739815e6
4593,863,921,105009.
21460,863,9994,136516.
16048,863,7338,52735.
11514,864,2358,10497.
27254,864,7327,20648.
10405,865,9906,52465.
2328,865,5163,61920.
14395,866,861,343409.
24556,867,4913,184412.
10498,867,869,704424.
28238,868,794,10045.
2813,868,2007,10497.
17497,868,821,26857.
15227,868,2965,324.
10496,869,674,687544.
24562,869,867,177009.
14320,869,8789,10497.
25086,870,5673,52524.
1982,870,9650,61971.
24114,871,872,19876.
9641,872,871,10496.
26964,872,8924,572976.
15171,872,8887,702931.
23852,873,9882,467941.
9083,873,9996,368914.
27876,873,1917,18806.
19220,874,10576,255511.
13206,874,8109,27690.
24088,875,6349,3.658792e6
9581,875,2838,3.558123e6
18602,876,3573,347398.
13172,877,6158,724308.
11537,878,840,778580.
11556,878,1041,435859.
10918,879,6619,2.748931e6
6849,880,882,2.748587e6
6813,882,4658,2.748415e6
6857,883,5958,2.748071e6
10649,884,9268,41806.
28388,885,962,20540.
12982,885,10390,108861.
25252,886,9816,54817.
11910,886,5426,73.
19113,887,5018,64986.
18937,887,756,77116.
8761,888,3809,888988.
12342,888,5530,1.858223e6
16962,889,760,130681.
17488,889,764,427.
2084,890,891,133355.
1578,890,9543,261582.
2123,891,617,242087.
2085,891,4077,299574.
8239,892,936,763216.
23428,892,9664,751843.
8402,892,5698,1097.
22610,893,8560,99.
11445,893,7778,10416.
1320,894,904,178985.
19788,894,8659,426018.
13003,895,1196,5.
28374,895,6044,29233.
25776,895,5557,209017.
1310,896,8659,144277.
19778,896,10300,21705.
3119,896,8493,393483.
24930,897,10818,97214.
11214,897,174,15124.
7602,898,6321,713416.
2312,899,912,826836.
20274,899,10530,513362.
887,900,905,81153.
13794,900,966,2.135608e6
16667,901,1688,41272.
16583,901,1460,62.
27740,901,1575,52400.
15482,902,8898,1.374375e6
16599,903,4738,8.
27754,903,1163,61874.
16626,903,495,52420.
1318,904,8714,10285.
19786,904,894,1097.
1308,904,2135,186928.
888,905,5551,1.980462e6
18393,906,3572,1.023717e6
13240,907,914,435174.
25918,907,908,399431.
13238,908,907,433609.
21372,908,919,426100.
18145,909,7279,2.307721e6
311,910,10174,78534.
20380,911,1763,77509.
20304,912,899,505349.
14339,912,10526,818851.
8217,913,10105,11432.
25894,913,7756,91923.
13195,913,7751,346.
12709,914,10441,442849.
25920,914,907,401168.
8216,915,7756,11086.
2782,916,932,373335.
28596,916,821,345689.
19288,917,935,12947.
308,917,407,83271.
7612,918,4261,640816.
4456,919,908,391619.
21374,919,2834,393586.
7500,919,2556,69475.
3960,920,5125,2.869085e6
6524,921,5846,94885.
21458,921,863,100534.
6922,922,4653,2.868569e6
3189,923,8016,2.509601e6
6877,924,6615,2.868225e6
8896,925,7047,615729.
12885,926,977,209201.
18464,927,7024,946545.
2436,928,10682,78003.
5140,928,975,33015.
4240,929,4202,327262.
13663,930,4162,6.056511e6
4246,931,929,327434.
1223,931,2628,91834.
20494,932,916,355178.
2567,932,6053,382656.
18470,934,3504,412173.
20376,935,947,5200.
296,935,917,18028.
23426,936,892,762090.
8237,936,10149,803816.
9122,937,5792,1244.
9135,937,5825,790968.
6078,938,905,1.899481e6
15279,938,911,76708.
4016,940,3955,52082.
20246,941,945,794405.
6885,942,943,357631.
6831,943,4048,357459.
5362,944,4064,357115.
20248,945,9649,795980.
2214,945,941,1722.
12876,946,6531,655487.
12873,946,926,209373.
27110,947,953,6632.
2432,947,935,10453.
22710,948,4221,30963.
10330,948,951,41971.
7829,949,6091,7642.
23218,949,972,345330.
288,950,1433,74326.
24712,950,461,65806.
24454,951,948,20646.
18282,951,4220,31482.
26348,952,2282,10116.
17270,952,9828,3924.
15471,953,947,12057.
27974,953,975,16940.
17736,954,1737,88911.
25796,954,8804,133275.
13028,954,6717,217570.
8243,955,5698,41369.
8359,955,915,0.
20106,956,5170,69130.
9270,956,7759,59681.
28360,957,6132,82792.
293,957,461,79509.
2286,958,967,176252.
2459,959,1999,5.421087e6
20168,960,6837,68716.
2089,960,965,58900.
8449,961,5763,905804.
14583,962,3355,250775.
17789,962,885,279.
3644,963,5737,3.544567e6
12874,963,85,646753.
3152,964,4110,5.261051e6
20170,965,960,58952.
13775,965,969,49032.
5620,966,3258,100159.
13795,966,9596,2.127934e6
14306,967,987,176080.
25416,968,7280,202424.
10560,968,7430,418697.
26224,969,965,49256.
13762,969,3807,39625.
17711,970,9802,414317.
11191,971,6918,10325.
7821,972,5218,354469.
23220,972,1050,2.
7823,972,949,10411.
7461,973,4269,32036.
12048,974,3955,306065.
21792,975,928,27246.
16950,975,953,22537.
12878,977,2767,209029.
26794,978,8120,34.
15026,978,1261,20642.
26880,978,1909,10497.
10333,979,3533,5.286293e6
10627,980,4630,42747.
12875,981,961,196050.
13866,981,2749,1.56683e6
11540,983,4127,545072.
12843,984,8187,165635.
28826,986,7261,7076.
18612,986,350,633930.
14307,987,2907,164650.
14519,987,6111,11258.
1772,988,7941,5.531326e6
27004,989,2041,252970.
15255,989,2131,36791.
26242,989,709,286984.
17478,991,6963,644455.
19584,992,2872,103010.
859,992,10315,69172.
11956,993,6378,146331.
25320,993,994,128423.
12000,994,993,156721.
11543,994,998,138650.
12664,995,2705,319284.
27776,996,9784,644906.
8380,996,9283,595614.
17118,997,8875,200332.
24354,997,6142,212430.
11547,998,6087,664092.
4914,999,2227,2.711917e6
11549,1000,6093,221943.
3492,1001,8495,21903.
11551,1002,6119,693078.
12665,1003,7465,46341.
22350,1004,9545,254550.
14097,1004,9547,9395.
17158,1005,9530,4.
27764,1005,9547,237226.
6093,1006,9545,34066.
24852,1006,9530,244109.
13348,1007,8966,203815.
25812,1007,8783,210148.
15735,1008,7281,3.070234e6
11866,1009,1023,374383.
16278,1010,10907,564658.
14945,1011,6168,20768.
10452,1011,2875,104045.
2777,1012,7292,52046.
1639,1012,1013,685341.
7453,1013,6882,687032.
11516,1013,1019,15616.
17876,1015,3455,20821.
14936,1016,7459,10325.
5753,1017,5276,729899.
10101,1017,2573,731135.
23690,1018,9626,60395.
9619,1018,5087,71197.
965,1019,7292,538029.
25084,1019,1013,17479.
17867,1020,9402,1.673353e6
4013,1021,8116,308964.
2700,1021,9526,2.867427e6
2410,1022,10012,475421.
29028,1023,1440,253502.
18955,1023,1445,136085.
20334,1024,3817,246284.
3209,1024,1091,2.843815e6
999,1025,6294,637978.
9138,1026,1145,173657.
25906,1026,572,177227.
16828,1027,7886,41976.
21910,1027,2487,51605.
1000,1028,1043,1.085838e6
12634,1029,4832,550801.
1006,1030,1031,196861.
1009,1031,1034,196689.
15946,1032,1058,601859.
19906,1032,5460,10496.
1563,1032,8991,534043.
9143,1033,6381,1.273975e6
4085,1033,8822,103284.
987,1034,1035,196517.
1001,1035,1000,196345.
2101,1036,5795,752377.
1307,1037,5882,97653.
13523,1037,6340,916435.
13517,1038,6340,684.
13521,1038,1037,87612.
18219,1039,1042,728695.
2100,1039,1036,79903.
28616,1040,2293,712803.
18215,1040,5797,776086.
11557,1041,6402,448376.
2115,1042,10201,722889.
18218,1042,1036,672646.
11559,1043,1045,1.452312e6
25682,1044,3714,18950.
16887,1044,10802,74914.
11560,1045,6416,934957.
11566,1045,1060,517183.
2361,1046,7954,127657.
20694,1046,1116,269501.
27358,1047,816,43517.
15929,1047,1052,72947.
5109,1048,1047,74813.
14520,1049,2907,6137.
2409,1049,1022,289449.
23222,1050,6091,333621.
7825,1050,972,19724.
935,1051,10869,387747.
6556,1051,8559,196814.
5107,1052,1064,57790.
15883,1052,1068,14985.
11564,1053,1054,564023.
11565,1054,1056,366818.
11555,1054,1030,197033.
19982,1055,1057,41976.
11026,1055,6933,10497.
1733,1055,502,61920.
11558,1056,1043,366646.
19984,1057,1077,31485.
1735,1057,1055,41288.
27354,1058,1032,517411.
15918,1058,10855,603147.
15849,1059,1048,14879.
15959,1059,1064,572140.
8249,1060,1041,12689.
11567,1060,983,504322.
22018,1063,5310,15520.
11393,1063,4758,25420.
5104,1064,1068,495346.
15960,1064,6508,134412.
15908,1065,1058,518871.
15907,1066,1065,504325.
15958,1066,1059,44322.
1727,1067,2909,30969.
27970,1067,1070,20992.
5106,1068,1082,510159.
15957,1069,1066,542888.
27942,1070,2914,10497.
16943,1070,1067,20648.
15931,1071,1083,13911.
15920,1071,1069,430287.
15880,1072,1065,14718.
5105,1072,1066,5931.
15719,1073,7287,2.993902e6
9252,1074,7289,2.451721e6
15724,1074,7291,669285.
2274,1075,1081,722670.
2408,1075,1049,295758.
13225,1076,2520,191626.
24384,1076,1145,4.
10169,1076,5557,10594.
1737,1077,1057,30969.
27948,1077,1078,20992.
16916,1078,1077,20648.
27996,1078,7221,10497.
5103,1079,7153,146624.
6688,1079,7154,472000.
25274,1080,6546,51962.
11935,1080,6525,78921.
20282,1081,1075,278508.
2403,1081,8862,720023.
15943,1082,1138,499792.
15906,1082,1083,7082.
15919,1082,1071,422903.
5118,1083,1072,20821.
3696,1084,7478,554493.
3898,1085,7952,10279.
3911,1085,1153,33344.
21098,1085,7708,53300.
22586,1085,6085,191.
27716,1086,1096,44222.
27722,1086,1093,361796.
16555,1086,1119,320122.
9963,1087,1237,159615.
9469,1087,3686,146430.
10988,1089,4081,49146.
1723,1089,6628,18244.
1992,1090,1205,166469.
20660,1091,1024,247810.
2381,1091,7931,2.845261e6
14470,1092,1394,2.553736e6
27710,1093,1132,351581.
16563,1093,1086,354303.
14483,1094,60,2.472097e6
27718,1096,3882,94897.
16561,1096,1140,124878.
16557,1096,1086,48661.
5237,1097,4233,3.003637e6
12227,1098,724,83948.
14475,1098,1109,3.018636e6
12081,1099,3729,436901.
11577,1099,1110,356147.
5240,1100,1094,2.472269e6
14457,1100,1415,540318.
14474,1101,1098,3.102756e6
13248,1102,1104,12465.
25956,1102,1224,164906.
25930,1102,6639,166170.
13246,1104,2549,84087.
25928,1104,1102,11435.
6643,1104,1190,83920.
15834,1105,7195,10325.
12145,1106,7689,210158.
13094,1106,4362,92049.
26246,1106,6505,36240.
14552,1107,2008,31011.
29,1107,7942,328373.
14554,1108,1122,246559.
5407,1108,9039,97939.
14476,1109,8507,3.101036e6
17882,1110,1112,346125.
25104,1110,1099,426806.
8595,1111,10144,198575.
10738,1111,2213,5329.
12208,1112,10238,348220.
7414,1113,2785,4.386691e6
13258,1114,6692,20649.
25932,1114,2566,0.
10525,1115,1120,0.
10499,1115,103,213450.
20350,1116,7923,270930.
3248,1116,1046,129183.
6709,1117,9121,21726.
18204,1117,1118,432746.
7787,1118,273,1998.
3705,1118,8730,136.
18205,1118,2940,432226.
16553,1119,3882,93277.
27714,1119,1086,323348.
25954,1119,6231,426730.
10507,1120,7481,69861.
24570,1120,1115,62995.
22314,1120,131,83.
12210,1121,1123,417827.
14555,1122,8061,361735.
11797,1123,5097,24414.
12211,1123,1124,393241.
12212,1124,1125,419395.
12213,1125,1112,2267.
12201,1125,1110,416956.
1484,1126,752,130292.
19866,1126,7770,155470.
12646,1126,267,18565.
12918,1127,7337,1802.
25716,1127,6162,8523.
25406,1128,2792,254184.
12246,1128,1121,334062.
24868,1130,2808,147615.
6233,1130,4292,225597.
25936,1131,6692,31485.
13254,1131,2566,51781.
16551,1132,1093,344260.
27708,1132,4511,341369.
13010,1133,2128,947.
28892,1133,4721,390391.
10933,1134,3511,5.138545e6
2462,1135,1136,47972.
20388,1135,3218,940.
1459,1136,249,47479.
20384,1136,1135,581.
12108,1137,719,444676.
27352,1138,1082,419790.
15933,1138,6894,503732.
18636,1139,1143,927867.
27720,1140,1096,137135.
13401,1140,2511,118630.
8425,1141,6466,20835.
12091,1141,10195,20640.
16061,1143,7328,675610.
9637,1143,1146,252085.
2545,1144,4923,6.182671e6
10171,1145,1076,2871.
24386,1145,1197,181243.
4996,1146,2809,4676.
28804,1146,1156,257265.
26976,1147,416,705976.
11443,1147,8020,1.025567e6
2571,1149,4853,4.408281e6
6170,1150,1138,423902.
2570,1151,9507,3.416137e6
2595,1152,5869,2.267532e6
22506,1153,7952,487.
3909,1153,6970,23428.
21096,1153,1085,33437.
3571,1153,5894,240.
14689,1154,8023,3.236924e6
27748,1155,9546,14.
16603,1155,1163,10313.
28806,1156,4240,3866.
18547,1156,1146,10018.
18544,1156,1158,705378.
6159,1157,1161,279964.
6161,1157,1150,424074.
6171,1157,3417,405602.
5884,1158,8145,72857.
19140,1158,3734,703201.
15438,1159,200,78474.
24876,1160,10195,50504.
11103,1160,7119,66756.
6160,1161,3411,279792.
1707,1162,6195,10325.
19670,1163,7520,82492.
27756,1163,1155,10484.
16601,1163,903,62900.
15643,1164,1157,521539.
15917,1164,1150,0.
5482,1165,1544,100983.
8993,1165,3011,156.
9051,1166,10236,288667.
17365,1167,1674,11580.
26896,1167,3126,1926.
25364,1168,1730,31127.
2474,1168,5747,237145.
19664,1170,3155,146.
3258,1170,1292,130186.
1058,1170,6989,137842.
10946,1171,6583,5.108289e6
24934,1172,1410,20643.
16241,1173,83,61926.
24282,1173,10877,41972.
7005,1174,6141,332602.
27320,1174,453,10497.
10010,1175,4744,61282.
28288,1175,10542,52201.
10945,1176,1134,5.138717e6
14825,1177,152,209560.
28738,1177,1905,81501.
18422,1177,9943,59671.
8082,1178,4429,1.97568e6
5555,1180,21,128.
23412,1180,1206,823698.
23422,1180,10149,823939.
15544,1182,5100,35909.
20734,1182,5181,28544.
18096,1183,499,452259.
28404,1183,9637,18007.
17824,1183,3487,8714.
15560,1184,7864,1.693259e6
15553,1185,1776,6807.
1081,1185,1382,76536.
12748,1186,10637,1.682838e6
18418,1187,5465,244704.
28734,1187,9943,210751.
13512,1188,1189,1.691611e6
6211,1189,6450,82352.
13508,1189,1650,1.109292e6
19762,1189,2301,1.239753e6
22680,1190,1104,82544.
13280,1190,7051,73437.
21066,1191,9350,10325.
12117,1192,5735,855734.
12759,1193,9303,1.616221e6
17664,1194,5488,2152.
25970,1194,1219,10132.
7495,1194,5951,3277.
8334,1195,859,493392.
23492,1195,5703,480746.
13215,1196,6044,199883.
13001,1196,1197,20112.
25774,1196,895,568.
10173,1197,1145,10625.
25772,1197,1196,190558.
15694,1198,9657,996.
27232,1198,9653,10910.
19606,1199,4305,15316.
901,1199,1486,297.
12684,1200,7360,10497.
24990,1200,99,20648.
2054,1201,1202,77807.
2072,1201,8861,608383.
2050,1202,1205,77635.
10948,1203,5555,7579.
10944,1203,4101,65017.
24506,1204,3359,133932.
10433,1204,1783,45607.
15245,1204,2591,637246.
2051,1205,9025,243932.
23414,1206,1218,833767.
8225,1206,1180,834054.
4105,1207,7693,2.456749e6
1371,1207,3943,31485.
15240,1208,9665,197137.
18701,1208,3565,801.
9807,1209,6786,295187.
7563,1209,1437,122926.
19834,1210,120,41158.
14763,1210,5902,50313.
524,1211,9201,82712.
14380,1211,7338,4095.
18113,1212,7469,28406.
25378,1213,9313,1.
12181,1213,7445,274652.
12113,1214,5765,1.489455e6
13646,1215,53,17405.
5339,1215,2006,111727.
26710,1215,8151,145328.
5533,1218,21,29.
8227,1218,1206,844076.
23416,1218,1223,1.047396e6
26398,1219,9121,4500.
13305,1219,1194,8212.
24714,1219,1243,17881.
11038,1221,2415,616453.
11046,1221,463,640615.
24828,1222,3834,650983.
10848,1222,9171,676742.
23418,1223,7617,1.057131e6
8229,1223,1218,854292.
13945,1223,1428,329.
21364,1224,1225,156804.
13286,1224,1102,170668.
4447,1225,1224,162738.
23644,1225,5533,148800.
20912,1227,9882,324416.
9097,1227,1228,150774.
23866,1227,6359,532631.
23864,1228,1227,149038.
